id,text_static,prob_hateful_static,predicted_label_static,confidence_static,dominant_modality_static,alpha_mean_static,text_dynamic,prob_hateful_dynamic,predicted_label_dynamic,confidence_dynamic,dominant_modality_dynamic,alpha_mean_dynamic,label_changed,prob_delta,conf_delta
13674,hiding from his bath,0.0041,0,0.9959,image,0.5041,hiding from his bath,0.002,0,0.998,image,0.9518,False,-0.0021000000000000003,0.0020999999999999908
13720,oh god here comes that smelly indian kid,0.9475,1,0.9475,image,0.5041,oh god here comes that smelly indian kid,0.9019,1,0.9019,image,0.9366,False,-0.045599999999999974,-0.045599999999999974
13726,"democrats giving rights to those who have no right to be here, while taking rights from those who do",0.0272,0,0.9728,image,0.5041,"democrats giving rights to those who have no right to be here, while taking rights from those who do",0.0087,0,0.9913,image,0.8411,False,-0.0185,0.01849999999999996
13765,when your parents tell you to go to the store when you just got home,0.0009,0,0.9991,image,0.5041,when your parents tell you to go to the store when you just got home,0.0019,0,0.9981,image,0.9559,False,0.001,-0.0010000000000000009
13792,when daddy takes away your small loan so that you can't build a wall,0.0017,0,0.9983,image,0.5041,when daddy takes away your small loan so that you can't build a wall,0.0026,0,0.9974,image,0.9517,False,0.0009,-0.0009000000000000119
13870,if james brown and the creature from the black lagoon had a baby,0.9837,1,0.9837,image,0.5041,if james brown and the creature from the black lagoon had a baby,0.4539,0,0.5461,image,0.7,True,-0.5298,-0.4376
13874,ban the burka you must be fucking joking,0.8217,1,0.8217,image,0.5041,ban the burka you must be fucking joking,0.9792,1,0.9792,text,0.447,False,0.15749999999999997,0.15749999999999997
13890,when this said it would be dry this wasn't what i expected,0.0016,0,0.9984,image,0.5041,when this said it would be dry this wasn't what i expected,0.0038,0,0.9962,image,0.9437,False,0.0021999999999999997,-0.0021999999999999797
13907,new fishing school,0.0191,0,0.9809,image,0.5041,new fishing school,0.0188,0,0.9812,image,0.8971,False,-0.0002999999999999982,0.00029999999999996696
14267,when you beat up a black kid and get arrested for propriety damage,0.7626,1,0.7626,image,0.5041,when you beat up a black kid and get arrested for propriety damage,0.8015,1,0.8015,image,0.6786,False,0.038900000000000046,0.038900000000000046
14375,wait a sec are u trying to gas me again,0.0139,0,0.9861,image,0.5041,wait a sec are u trying to gas me again,0.0166,0,0.9834,image,0.8896,False,0.002700000000000001,-0.0026999999999999247
14583,man: i'd like to trade her in for newer one,0.0156,0,0.9844,image,0.5041,man: i'd like to trade her in for newer one,0.2376,0,0.7624,image,0.7077,False,0.222,-0.2220000000000001
14602,best polish removers,0.0118,0,0.9882,image,0.5041,best polish removers,0.0059,0,0.9941,image,0.9292,False,-0.0059,0.005900000000000016
14765,"i don't always talk to obama voters but when i do, i ask for large fries",0.0017,0,0.9983,image,0.5041,"i don't always talk to obama voters but when i do, i ask for large fries",0.0033,0,0.9967,image,0.953,False,0.0016,-0.0015999999999999348
14836,when your dad comes to career day and starts handing out mixtapes,0.0025,0,0.9975,image,0.5041,when your dad comes to career day and starts handing out mixtapes,0.0021,0,0.9979,image,0.9228,False,-0.0004000000000000002,0.00039999999999995595
15079,made rice krispies way before kelloggs,0.0056,0,0.9944,image,0.5041,made rice krispies way before kelloggs,0.0102,0,0.9898,image,0.9503,False,0.004600000000000001,-0.0045999999999999375
15097,you forgot a comma? i forgot your parents were in the gas chamber,0.0387,0,0.9613,image,0.5041,you forgot a comma? i forgot your parents were in the gas chamber,0.0476,0,0.9524,image,0.8589,False,0.008900000000000005,-0.008900000000000019
15306,i hate snow it's white and on my land,0.1191,0,0.8809,image,0.5041,i hate snow it's white and on my land,0.1731,0,0.8269,image,0.7652,False,0.054000000000000006,-0.05400000000000005
15379,when you unlock a new skin for your character,0.015,0,0.985,image,0.5041,when you unlock a new skin for your character,0.0432,0,0.9568,image,0.9293,False,0.028200000000000003,-0.028200000000000003
15438,real muslims radical muslims,0.1069,0,0.8931,image,0.5041,real muslims radical muslims,0.5523,1,0.5523,image,0.9069,True,0.4454,-0.3408
15473,i wish i could stand by you!,0.0077,0,0.9923,image,0.5041,i wish i could stand by you!,0.0148,0,0.9852,image,0.836,False,0.0071,-0.007099999999999995
15489,rice cooker now versus in 1945,0.005,0,0.995,image,0.5041,rice cooker now versus in 1945,0.0442,0,0.9558,image,0.7993,False,0.039200000000000006,-0.03920000000000001
15763,this project is tough but it will save the world,0.0018,0,0.9982,image,0.5041,this project is tough but it will save the world,0.0021,0,0.9979,image,0.9547,False,0.0002999999999999999,-0.00029999999999996696
15942,radical muslims want to cut your head off moderate muslims want radical muslims to cut your head off,0.8539,1,0.8539,image,0.5041,radical muslims want to cut your head off moderate muslims want radical muslims to cut your head off,0.3136,0,0.6864,image,0.8163,True,-0.5403,-0.16749999999999998
16029,you think i'm a terrorist but i identify as a firework,0.0187,0,0.9813,image,0.5041,you think i'm a terrorist but i identify as a firework,0.0247,0,0.9753,image,0.8845,False,0.005999999999999998,-0.006000000000000005
16042,women use chemicals to remove polish everyday and no one bats an eye i use chemicals to remove the polish and suddenly i'm the world's biggest villain!,0.9527,1,0.9527,image,0.5041,women use chemicals to remove polish everyday and no one bats an eye i use chemicals to remove the polish and suddenly i'm the world's biggest villain!,0.712,1,0.712,image,0.7152,False,-0.24070000000000003,-0.24070000000000003
16234,he is afraid of you more than you are afraid of him,0.0119,0,0.9881,image,0.5041,he is afraid of you more than you are afraid of him,0.0126,0,0.9874,image,0.7779,False,0.0006999999999999992,-0.0006999999999999229
16253,when your dive instructor starts yelling in arabic,0.1394,0,0.8606,image,0.5041,when your dive instructor starts yelling in arabic,0.0634,0,0.9366,image,0.9026,False,-0.076,0.07599999999999996
16302,"they don't know how to use condom, this is the only way to control their population",0.0097,0,0.9903,image,0.5041,"they don't know how to use condom, this is the only way to control their population",0.03,0,0.97,image,0.7658,False,0.0203,-0.020299999999999985
16320,everyone wants to be gangster until it's time to do gangster shit,0.0244,0,0.9756,image,0.5041,everyone wants to be gangster until it's time to do gangster shit,0.0233,0,0.9767,image,0.948,False,-0.0011000000000000003,0.0010999999999999899
16348,the same enemy. we all have by the same people my people were exploited by the same people my land was stolen my people was stolen by the same people,0.9609,1,0.9609,image,0.5041,the same enemy. we all have by the same people my people were exploited by the same people my land was stolen my people was stolen by the same people,0.9639,1,0.9639,text,0.3413,False,0.0030000000000000027,0.0030000000000000027
16395,handjobs sold seperately,0.854,1,0.854,image,0.5041,handjobs sold seperately,0.9602,1,0.9602,image,0.8349,False,0.10620000000000007,0.10620000000000007
16423,"911, what is your emergency? ""i asked a man to defend trump without saying obama, clinton or democrats""",0.0214,0,0.9786,image,0.5041,"911, what is your emergency? ""i asked a man to defend trump without saying obama, clinton or democrats""",0.0489,0,0.9511,image,0.942,False,0.0275,-0.02750000000000008
16452,"roses are red, violets are blue i hope you like anal fisting",0.0059,0,0.9941,image,0.5041,"roses are red, violets are blue i hope you like anal fisting",0.0163,0,0.9837,image,0.9366,False,0.0104,-0.010399999999999965
16473,"we are all the same no matter are you black, yellow, red or normal",0.1557,0,0.8443,image,0.5041,"we are all the same no matter are you black, yellow, red or normal",0.0637,0,0.9363,image,0.8137,False,-0.092,0.09199999999999997
16478,do you think cnn will be warned when 70 fbi agents show up at brennan's house at 5am?,0.0098,0,0.9902,image,0.5041,do you think cnn will be warned when 70 fbi agents show up at brennan's house at 5am?,0.0128,0,0.9872,image,0.9528,False,0.003000000000000001,-0.0030000000000000027
16529,my dog loves the attention,0.0708,0,0.9292,image,0.5041,my dog loves the attention,0.039,0,0.961,image,0.8594,False,-0.0318,0.03179999999999994
16592,what's the deal with black people? they're not black and they're not people,0.9269,1,0.9269,image,0.5041,what's the deal with black people? they're not black and they're not people,0.7867,1,0.7867,image,0.7396,False,-0.1402,-0.1402
16598,racist!!! fuck this somali piece of shit!!!,0.9664,1,0.9664,image,0.5041,racist!!! fuck this somali piece of shit!!!,0.9767,1,0.9767,image,0.5813,False,0.010299999999999976,0.010299999999999976
16758,how to put a refugee baby to sleep in less than one minute,0.0742,0,0.9258,image,0.5041,how to put a refugee baby to sleep in less than one minute,0.736,1,0.736,image,0.8301,True,0.6617999999999999,-0.18979999999999997
16827,partial arts,0.1095,0,0.8905,image,0.5041,partial arts,0.8001,1,0.8001,text,0.3736,True,0.6906,-0.09039999999999992
16832,"last year tyrone got a new job, started building his credit, then something amazing started to happen! and spending more time with his kids",0.9891,1,0.9891,image,0.5041,"last year tyrone got a new job, started building his credit, then something amazing started to happen! and spending more time with his kids",0.9748,1,0.9748,image,0.6354,False,-0.01429999999999998,-0.01429999999999998
16870,want to make america great again? vote on november 6 to replace the entire republican congress with folks with brains and morals who will act as a check on our corrupt and incompetent president,0.0054,0,0.9946,image,0.5041,want to make america great again? vote on november 6 to replace the entire republican congress with folks with brains and morals who will act as a check on our corrupt and incompetent president,0.0097,0,0.9903,image,0.9592,False,0.0043,-0.0043000000000000815
16904,than nasty i'd rather be deplorable,0.0423,0,0.9577,image,0.5041,than nasty i'd rather be deplorable,0.0126,0,0.9874,image,0.9334,False,-0.029699999999999997,0.02970000000000006
17062,"""how dark are my memes? well they...""",0.0067,0,0.9933,image,0.5041,"""how dark are my memes? well they...""",0.0282,0,0.9718,image,0.9429,False,0.0215,-0.021499999999999964
17096,there use to be a pet shelter here,0.0023,0,0.9977,image,0.5041,there use to be a pet shelter here,0.0046,0,0.9954,image,0.9455,False,0.0023,-0.0023000000000000798
17209,stop saying my religion is violent.. i will kill you in the or name of my religion,0.8984,1,0.8984,image,0.5041,stop saying my religion is violent.. i will kill you in the or name of my religion,0.2187,0,0.7813,image,0.7814,True,-0.6797,-0.11709999999999998
17285,slow cooker,0.976,1,0.976,image,0.5041,slow cooker,0.9739,1,0.9739,text,0.456,False,-0.0020999999999999908,-0.0020999999999999908
17508,use one to protect your watermelon farm,0.7783,1,0.7783,image,0.5041,use one to protect your watermelon farm,0.9069,1,0.9069,text,0.495,False,0.12860000000000005,0.12860000000000005
17524,if she responds to your sarcasm with sarcasm instead of getting offended... she's a fucking keeper,0.0045,0,0.9955,image,0.5041,if she responds to your sarcasm with sarcasm instead of getting offended... she's a fucking keeper,0.0377,0,0.9623,image,0.9553,False,0.0332,-0.03320000000000001
17539,why isn't my drain working? probably because the pipe's black,0.9854,1,0.9854,image,0.5041,why isn't my drain working? probably because the pipe's black,0.9727,1,0.9727,image,0.7555,False,-0.012700000000000045,-0.012700000000000045
17546,"the face you make when you don't understand what ""stop resisting"" means",0.0013,0,0.9987,image,0.5041,"the face you make when you don't understand what ""stop resisting"" means",0.0023,0,0.9977,image,0.9625,False,0.001,-0.0010000000000000009
17596,former first lady started a book tour,0.0046,0,0.9954,image,0.5041,former first lady started a book tour,0.0063,0,0.9937,image,0.8484,False,0.0017000000000000001,-0.0016999999999999238
17642,"think about it: every single corpse on mt. everest was once a highly motivated person stay lazy, my friends",0.0046,0,0.9954,image,0.5041,"think about it: every single corpse on mt. everest was once a highly motivated person stay lazy, my friends",0.0103,0,0.9897,image,0.9489,False,0.0057,-0.005699999999999927
17805,allah! my goat doesn't love me anymore!,0.9697,1,0.9697,image,0.5041,allah! my goat doesn't love me anymore!,0.9772,1,0.9772,image,0.5148,False,0.007499999999999951,0.007499999999999951
17809,musllim logic: important unimportant,0.0715,0,0.9285,image,0.5041,musllim logic: important unimportant,0.1094,0,0.8906,image,0.9143,False,0.0379,-0.037900000000000045
17845,made rice krispies way before kellogg's,0.0374,0,0.9626,image,0.5041,made rice krispies way before kellogg's,0.0085,0,0.9915,image,0.8517,False,-0.028900000000000002,0.028900000000000037
17852,you know that we are better than any other race,0.0365,0,0.9635,image,0.5041,you know that we are better than any other race,0.3805,0,0.6195,image,0.9253,False,0.34400000000000003,-0.344
17864,when dad keeps banging the goat instead of you,0.9773,1,0.9773,image,0.5041,when dad keeps banging the goat instead of you,0.98,1,0.98,text,0.3527,False,0.0027000000000000357,0.0027000000000000357
17869,party tonight? i'm down,0.007,0,0.993,image,0.5041,party tonight? i'm down,0.0053,0,0.9947,image,0.9192,False,-0.0017000000000000001,0.0017000000000000348
17904,today i feel so hot don't you?,0.0239,0,0.9761,image,0.5041,today i feel so hot don't you?,0.0273,0,0.9727,image,0.8239,False,0.0034000000000000002,-0.0033999999999999586
